#Met Age[Gyr]   Teq[K] Mass[Me] f_env[%]    R_RCB[Re] R_20mbar[Re]  R_1nbar[Re] err_code
   1     1.00   278.00     4.00     0.10     1.610000     1.800000    1.990000        0
   1     1.00   278.00     4.00     0.20     1.680000     1.890000    2.100000        0
   1     1.00   278.00     4.00     0.50     1.820000     2.080000    2.340000        0
   1     1.00   278.00     4.00     1.00     1.990000     2.310000    2.630000        0
   1     1.00   278.00     4.00     2.00     2.220000     2.640000    3.060000        0
   1     1.00   278.00     4.00     5.00     2.740000     3.400000    4.120000        0
   1     1.00   278.00     4.00    10.00     3.410000     4.470000    5.720000        0
   1     1.00   278.00     4.00    20.00     4.530000     6.350000    8.830000        0
   1     1.00   278.00     5.00     0.10     1.700000     1.860000    2.020000        0
   1     1.00   278.00     5.00     0.20     1.770000     1.950000    2.130000        0
   1     1.00   278.00     5.00     0.50     1.920000     2.140000    2.350000        0
   1     1.00   278.00     5.00     1.00     2.080000     2.350000    2.610000        0
   1     1.00   278.00     5.00     2.00     2.310000     2.650000    2.980000        0
   1     1.00   278.00     5.00     5.00     2.830000     3.340000    3.870000        0
   1     1.00   278.00     5.00    10.00     3.490000     4.290000    5.140000        0
   1     1.00   278.00     5.00    20.00     4.580000     5.890000    7.420000        0
   1     1.00   278.00     6.00     0.10     1.770000     1.920000    2.060000        0
   1     1.00   278.00     6.00     0.20     1.850000     2.010000    2.160000        0
   1     1.00   278.00     6.00     0.50     2.010000     2.200000    2.380000        0
   1     1.00   278.00     6.00     1.00     2.160000     2.390000    2.610000        0
   1     1.00   278.00     6.00     2.00     2.390000     2.680000    2.950000        0
   1     1.00   278.00     6.00     5.00     2.900000     3.330000    3.750000        0
   1     1.00   278.00     6.00    10.00     3.550000     4.190000    4.850000        0
   1     1.00   278.00     6.00    20.00     4.620000     5.640000    6.740000        0
   1     1.00   278.00     8.00     0.10     1.900000     2.020000    2.130000        0
   1     1.00   278.00     8.00     0.20     1.990000     2.110000    2.240000        0
   1     1.00   278.00     8.00     0.50     2.140000     2.290000    2.440000        0
   1     1.00   278.00     8.00     1.00     2.290000     2.470000    2.640000        0
   1     1.00   278.00     8.00     2.00     2.520000     2.740000    2.950000        0
   1     1.00   278.00     8.00     5.00     3.020000     3.340000    3.650000        0
   1     1.00   278.00     8.00    10.00     3.650000     4.110000    4.560000        0
   1     1.00   278.00     8.00    20.00     4.690000     5.390000    6.100000        0
   1     1.00   278.00    10.00     0.10     2.010000     2.110000    2.210000        0
   1     1.00   278.00    10.00     0.20     2.110000     2.220000    2.330000        0
   1     1.00   278.00    10.00     0.50     2.250000     2.380000    2.500000        0
   1     1.00   278.00    10.00     1.00     2.400000     2.550000    2.690000        0
   1     1.00   278.00    10.00     2.00     2.630000     2.810000    2.980000        0
   1     1.00   278.00    10.00     5.00     3.120000     3.370000    3.620000        0
   1     1.00   278.00    10.00    10.00     3.740000     4.090000    4.440000        0
   1     1.00   278.00    10.00    20.00     4.750000     5.280000    5.800000        0
   1     1.00   278.00    13.00     0.10     2.170000     2.250000    2.330000        0
   1     1.00   278.00    13.00     0.20     2.250000     2.340000    2.430000        0
   1     1.00   278.00    13.00     0.50     2.380000     2.490000    2.590000        0
   1     1.00   278.00    13.00     1.00     2.530000     2.650000    2.770000        0
   1     1.00   278.00    13.00     2.00     2.760000     2.900000    3.040000        0
   1     1.00   278.00    13.00     5.00     3.240000     3.430000    3.630000        0
   1     1.00   278.00    13.00    10.00     3.840000     4.110000    4.380000        0
   1     1.00   278.00    13.00    20.00     4.830000     5.220000    5.600000        0
   1     1.00   278.00    16.00     0.10     2.290000     2.360000    2.440000        0
   1     1.00   278.00    16.00     0.20     2.360000     2.440000    2.520000        0
   1     1.00   278.00    16.00     0.50     2.490000     2.580000    2.670000        0
   1     1.00   278.00    16.00     1.00     2.640000     2.740000    2.850000        0
   1     1.00   278.00    16.00     2.00     2.860000     2.980000    3.100000        0
   1     1.00   278.00    16.00     5.00     3.340000     3.500000    3.660000        0
   1     1.00   278.00    16.00    10.00     3.930000     4.150000    4.370000        0
   1     1.00   278.00    16.00    20.00     4.910000     5.210000    5.520000        0
   1     1.00   278.00    20.00     0.10     2.420000     2.480000    2.550000        0
   1     1.00   278.00    20.00     0.20     2.490000     2.550000    2.630000        0
   1     1.00   278.00    20.00     0.50     2.620000     2.690000    2.770000        0
   1     1.00   278.00    20.00     1.00     2.770000     2.850000    2.940000        0
   1     1.00   278.00    20.00     2.00     2.990000     3.080000    3.190000        0
   1     1.00   278.00    20.00     5.00     3.450000     3.580000    3.720000        0
   1     1.00   278.00    20.00    10.00     4.050000     4.210000    4.390000        0
   1     1.00   278.00    20.00    20.00     5.010000     5.240000    5.490000        0
   1     1.00   494.36     1.00     0.10     1.050000     2.072684   10.356059        1
   1     1.00   494.36     1.00     0.20     1.100000     2.473646   37.657434        1
   1     1.00   494.36     1.00     0.50     1.250000     3.355876  216.981555        1
   1     1.00   494.36     1.00     1.00     1.400000     4.322160  255.381662        1
   1     1.00   494.36     1.00     2.00     1.590000     9.001916  307.824684        1
   1     1.00   494.36     1.00     5.00     1.960000   238.716855  422.148058        1
   1     1.00   494.36     1.00    10.00     2.360000   297.931434  563.872299        1
   1     1.00   494.36     1.00    20.00     3.000000   400.075932  829.813755        1
   1     1.00   494.36     2.00     0.10     1.300000     1.850000    2.870000        0
   1     1.00   494.36     2.00     0.20     1.380000     2.020000    3.280000        0
   1     1.00   494.36     2.00     0.50     1.520000     2.350000    4.270000        0
   1     1.00   494.36     2.00     1.00     1.670000     2.720989    5.538009        1
   1     1.00   494.36     2.00     2.00     1.900000     3.467154   10.050130        1
   1     1.00   494.36     2.00     5.00     2.380000     5.527767  404.726502        1
   1     1.00   494.36     2.00    10.00     3.000000    10.176257  564.906878        1
   1     1.00   494.36     2.00    20.00     3.990000    28.096228  867.593776        1
   1     1.00   494.36     3.00     0.10     1.460000     1.870000    2.450000        0
   1     1.00   494.36     3.00     0.20     1.540000     1.990000    2.670000        0
   1     1.00   494.36     3.00     0.50     1.680000     2.240000    3.130000        0
   1     1.00   494.36     3.00     1.00     1.840000     2.540000    3.740000        0
   1     1.00   494.36     3.00     2.00     2.070000     3.020000    4.860000        0
   1     1.00   494.36     3.00     5.00     2.560000     4.191793    8.572294        1
   1     1.00   494.36     3.00    10.00     3.210000     6.095530   21.738355        1
   1     1.00   494.36     3.00    20.00     4.280000     9.930437  787.457048        1
   1     1.00   494.36     4.00     0.10     1.580000     1.910000    2.340000        0
   1     1.00   494.36     4.00     0.20     1.660000     2.020000    2.500000        0
   1     1.00   494.36     4.00     0.50     1.800000     2.240000    2.840000        0
   1     1.00   494.36     4.00     1.00     1.960000     2.500000    3.280000        0
   1     1.00   494.36     4.00     2.00     2.190000     2.890000    3.960000        0
   1     1.00   494.36     4.00     5.00     2.690000     3.820000    5.870000        0
   1     1.00   494.36     4.00    10.00     3.330000     5.157882    9.399513        1
   1     1.00   494.36     4.00    20.00     4.410000     7.625577   20.167720        1
   1     1.00   494.36     5.00     0.10     1.680000     1.960000    2.300000        0
   1     1.00   494.36     5.00     0.20     1.750000     2.060000    2.440000        0
   1     1.00   494.36     5.00     0.50     1.900000     2.270000    2.740000        0
   1     1.00   494.36     5.00     1.00     2.060000     2.500000    3.080000        0
   1     1.00   494.36     5.00     2.00     2.280000     2.850000    3.620000        0
   1     1.00   494.36     5.00     5.00     2.780000     3.650000    4.980000        0
   1     1.00   494.36     5.00    10.00     3.430000     4.780000    7.150000        0
   1     1.00   494.36     5.00    20.00     4.490000     6.729900   11.729744        1
   1     1.00   494.36     6.00     0.10     1.760000     2.000000    2.290000        0
   1     1.00   494.36     6.00     0.20     1.830000     2.100000    2.420000        0
   1     1.00   494.36     6.00     0.50     1.990000     2.310000    2.700000        0
   1     1.00   494.36     6.00     1.00     2.140000     2.520000    2.990000        0
   1     1.00   494.36     6.00     2.00     2.360000     2.840000    3.450000        0
   1     1.00   494.36     6.00     5.00     2.860000     3.570000    4.560000        0
   1     1.00   494.36     6.00    10.00     3.500000     4.570000    6.200000        0
   1     1.00   494.36     6.00    20.00     4.540000     6.250000    9.260000        0
   1     1.00   494.36     8.00     0.10     1.890000     2.090000    2.320000        0
   1     1.00   494.36     8.00     0.20     1.980000     2.190000    2.440000        0
   1     1.00   494.36     8.00     0.50     2.120000     2.380000    2.680000        0
   1     1.00   494.36     8.00     1.00     2.270000     2.570000    2.930000        0
   1     1.00   494.36     8.00     2.00     2.500000     2.870000    3.310000        0
   1     1.00   494.36     8.00     5.00     2.990000     3.520000    4.190000        0
   1     1.00   494.36     8.00    10.00     3.610000     4.370000    5.390000        0
   1     1.00   494.36     8.00    20.00     4.630000     5.790000    7.450000        0
   1     1.00   494.36    10.00     0.10     2.000000     2.170000    2.360000        0
   1     1.00   494.36    10.00     0.20     2.100000     2.280000    2.500000        0
   1     1.00   494.36    10.00     0.50     2.230000     2.450000    2.700000        0
   1     1.00   494.36    10.00     1.00     2.380000     2.630000    2.920000        0
   1     1.00   494.36    10.00     2.00     2.610000     2.910000    3.260000        0
   1     1.00   494.36    10.00     5.00     3.090000     3.510000    4.030000        0
   1     1.00   494.36    10.00    10.00     3.700000     4.300000    5.040000        0
   1     1.00   494.36    10.00    20.00     4.700000     5.570000    6.730000        0
   1     1.00   494.36    13.00     0.10     2.160000     2.300000    2.460000        0
   1     1.00   494.36    13.00     0.20     2.240000     2.400000    2.580000        0
   1     1.00   494.36    13.00     0.50     2.370000     2.550000    2.750000        0
   1     1.00   494.36    13.00     1.00     2.520000     2.720000    2.960000        0
   1     1.00   494.36    13.00     2.00     2.740000     2.980000    3.260000        0
   1     1.00   494.36    13.00     5.00     3.210000     3.550000    3.930000        0
   1     1.00   494.36    13.00    10.00     3.810000     4.260000    4.810000        0
   1     1.00   494.36    13.00    20.00     4.790000     5.440000    6.240000        0
